eventID,label
089009340638298,DOWN
089009340659574,DOWN
089009340680851,DOWN
089009340702128,UP
089009340723404,UP
089009340744681,UP
089009340765957,UP
089009340787234,UP
089009340808511,DOWN
089009340829787,DOWN
089009340851064,DOWN
08900934087234,DOWN
089009340893617,DOWN
089009340914894,DOWN
08900934093617,DOWN
089009340957447,DOWN
089009340978723,DOWN
0890093410,DOWN
0890138500,DOWN
089013850021277,DOWN
089013850042553,DOWN
08901385006383,UP
089013850085106,UP
089013850106383,UP
08901385012766,DOWN
089013850148936,DOWN
089013850170213,DOWN
089013850191489,DOWN
089013850212766,DOWN
089013850234043,DOWN
089013850255319,DOWN
089013850276596,DOWN
089013850297872,DOWN
089013850319149,DOWN
089013850340426,DOWN
089013850361702,UP
089013850382979,DOWN
089013850404255,DOWN
089013850425532,DOWN
089013850446809,DOWN
089013850468085,DOWN
089013850489362,DOWN
089013850510638,DOWN
089013850531915,DOWN
089013850553191,DOWN
089013850574468,DOWN
089013850595745,DOWN
089013850617021,DOWN
089013850638298,DOWN
089013850659574,DOWN
089013850680851,DOWN
089013850702128,UP
089013850723404,UP
089013850744681,UP
089013850765957,UP
089013850787234,UP
089013850808511,DOWN
089013850829787,DOWN
089013850851064,UP
08901385087234,UP
089013850893617,DOWN
089013850914894,DOWN
08901385093617,DOWN
089013850957447,DOWN
089013850978723,DOWN
0890138510,DOWN
0890182600,DOWN
089018260021277,DOWN
089018260042553,DOWN
08901826006383,UP
089018260085106,UP
089018260106383,DOWN
08901826012766,DOWN
089018260148936,DOWN
089018260170213,DOWN
089018260191489,DOWN
089018260212766,DOWN
089018260234043,DOWN
089018260255319,UP
089018260276596,DOWN
089018260297872,DOWN
089018260319149,DOWN
089018260340426,DOWN
089018260361702,DOWN
089018260382979,DOWN
089018260404255,DOWN
089018260425532,DOWN
089018260446809,DOWN
089018260468085,DOWN
089018260489362,DOWN
089018260510638,DOWN
089018260531915,DOWN
089018260553191,DOWN
089018260574468,DOWN
089018260595745,DOWN
089018260617021,DOWN
089018260638298,DOWN
089018260659574,DOWN
089018260680851,DOWN
089018260702128,DOWN
089018260723404,DOWN
089018260744681,DOWN
089018260765957,DOWN
089018260787234,DOWN
089018260808511,DOWN
089018260829787,DOWN
089018260851064,DOWN
08901826087234,DOWN
089018260893617,DOWN
089018260914894,DOWN
08901826093617,UP
089018260957447,UP
089018260978723,UP
0890182610,UP
0890226700,UP
089022670021277,UP
089022670042553,UP
08902267006383,DOWN
089022670085106,UP
089022670106383,DOWN
08902267012766,DOWN
089022670148936,DOWN
089022670170213,DOWN
089022670191489,DOWN
089022670212766,UP
089022670234043,DOWN
089022670255319,DOWN
089022670276596,UP
089022670297872,UP
089022670319149,UP
089022670340426,UP
089022670361702,UP
089022670382979,UP
089022670404255,UP
089022670425532,UP
089022670446809,UP
089022670468085,UP
089022670489362,UP
089022670510638,UP
089022670531915,UP
089022670553191,UP
089022670574468,UP
089022670595745,UP
089022670617021,UP
089022670638298,UP
089022670659574,UP
089022670680851,DOWN
089022670702128,DOWN
089022670723404,UP
089022670744681,UP
089022670765957,UP
089022670787234,DOWN
089022670808511,DOWN
089022670829787,DOWN
089022670851064,DOWN
08902267087234,UP
089022670893617,DOWN
089022670914894,DOWN
08902267093617,UP
089022670957447,DOWN
089022670978723,DOWN
0890226710,DOWN
089027100,DOWN
08902710021277,DOWN
08902710042553,DOWN
0890271006383,DOWN
08902710085106,DOWN
08902710106383,DOWN
0890271012766,DOWN
08902710148936,DOWN
08902710170213,DOWN
08902710191489,DOWN
08902710212766,DOWN
08902710234043,DOWN
08902710255319,DOWN
08902710276596,DOWN
08902710297872,DOWN
08902710319149,DOWN
08902710340426,DOWN
08902710361702,DOWN
08902710382979,DOWN
08902710404255,DOWN
08902710425532,DOWN
08902710446809,DOWN
08902710468085,DOWN
08902710489362,DOWN
08902710510638,DOWN
08902710531915,DOWN
08902710553191,DOWN
08902710574468,DOWN
08902710595745,DOWN
08902710617021,DOWN
08902710638298,DOWN
08902710659574,DOWN
08902710680851,DOWN
08902710702128,DOWN
08902710723404,DOWN
08902710744681,UP
08902710765957,UP
08902710787234,UP
08902710808511,UP
08902710829787,UP
08902710851064,UP
0890271087234,UP
08902710893617,UP
08902710914894,DOWN
0890271093617,UP
08902710957447,UP
08902710978723,UP
089027110,DOWN
0890315200,DOWN
089031520021277,DOWN
089031520042553,DOWN
08903152006383,DOWN
089031520085106,DOWN
089031520106383,DOWN
08903152012766,DOWN
089031520148936,DOWN
089031520170213,DOWN
089031520191489,DOWN
089031520212766,DOWN
089031520234043,DOWN
089031520255319,DOWN
089031520276596,DOWN
089031520297872,DOWN
089031520319149,DOWN
089031520340426,DOWN
089031520361702,DOWN
089031520382979,DOWN
089031520404255,DOWN
089031520425532,DOWN
089031520446809,DOWN
089031520468085,DOWN
089031520489362,DOWN
089031520510638,DOWN
089031520531915,DOWN
089031520553191,DOWN
089031520574468,DOWN
089031520595745,DOWN
089031520617021,DOWN
089031520638298,DOWN
089031520659574,DOWN
089031520680851,DOWN
089031520702128,DOWN
089031520723404,DOWN
089031520744681,UP
089031520765957,DOWN
089031520787234,DOWN
089031520808511,DOWN
089031520829787,DOWN
089031520851064,DOWN
08903152087234,DOWN
089031520893617,DOWN
089031520914894,DOWN
08903152093617,DOWN
089031520957447,DOWN
089031520978723,DOWN
0890315210,UP
0890359300,UP
089035930021277,UP
089035930042553,UP
08903593006383,UP
089035930085106,UP
089035930106383,UP
08903593012766,UP
089035930148936,UP
089035930170213,UP
089035930191489,UP
089035930212766,UP
089035930234043,UP
089035930255319,UP
089035930276596,UP
089035930297872,DOWN
089035930319149,DOWN
089035930340426,DOWN
089035930361702,DOWN
089035930382979,DOWN
089035930404255,DOWN
089035930425532,DOWN
089035930446809,DOWN
089035930468085,DOWN
089035930489362,DOWN
089035930510638,DOWN
089035930531915,DOWN
089035930553191,DOWN
089035930574468,DOWN
089035930595745,DOWN
089035930617021,DOWN
089035930638298,DOWN
089035930659574,DOWN
089035930680851,UP
089035930702128,UP
089035930723404,UP
089035930744681,UP
089035930765957,UP
089035930787234,UP
089035930808511,UP
089035930829787,DOWN
089035930851064,UP
08903593087234,UP
089035930893617,UP
089035930914894,DOWN
08903593093617,DOWN
089035930957447,DOWN
089035930978723,DOWN
0890359310,UP
08935400,UP
0893540021277,UP
0893540042553,UP
089354006383,UP
0893540085106,UP
0893540106383,UP
089354012766,DOWN
0893540148936,DOWN
0893540170213,DOWN
0893540191489,DOWN
0893540212766,DOWN
0893540234043,UP
0893540255319,UP
0893540276596,UP
0893540297872,DOWN
0893540319149,UP
0893540340426,UP
0893540361702,UP
0893540382979,UP
0893540404255,UP
0893540425532,UP
0893540446809,UP
0893540468085,UP
0893540489362,DOWN
0893540510638,DOWN
0893540531915,DOWN
0893540553191,UP
0893540574468,UP
0893540595745,UP
0893540617021,DOWN
0893540638298,DOWN
0893540659574,UP
0893540680851,UP
0893540702128,UP
0893540723404,UP
0893540744681,UP
0893540765957,UP
0893540787234,UP
0893540808511,UP
0893540829787,DOWN
0893540851064,DOWN
089354087234,DOWN
0893540893617,DOWN
0893540914894,DOWN
089354093617,UP
0893540957447,DOWN
0893540978723,UP
08935410,UP
0893545500,UP
089354550021277,UP
089354550042553,UP
08935455006383,UP
089354550085106,DOWN
089354550106383,DOWN
08935455012766,DOWN
089354550148936,DOWN
089354550170213,DOWN
089354550191489,DOWN
089354550212766,DOWN
089354550234043,DOWN
089354550255319,DOWN
089354550276596,UP
089354550297872,DOWN
089354550319149,DOWN
089354550340426,UP
089354550361702,DOWN
089354550382979,DOWN
089354550404255,DOWN
089354550425532,DOWN
089354550446809,DOWN
089354550468085,DOWN
089354550489362,DOWN
089354550510638,DOWN
089354550531915,DOWN
089354550553191,DOWN
089354550574468,DOWN
089354550595745,DOWN
089354550617021,DOWN
089354550638298,DOWN
089354550659574,DOWN
089354550680851,DOWN
089354550702128,DOWN
089354550723404,UP
089354550744681,UP
089354550765957,UP
089354550787234,UP
089354550808511,UP
089354550829787,DOWN
089354550851064,DOWN
08935455087234,DOWN
089354550893617,DOWN
089354550914894,DOWN
08935455093617,UP
089354550957447,DOWN
089354550978723,UP
0893545510,UP
0893589600,UP
089358960021277,UP
089358960042553,UP
08935896006383,UP
089358960085106,UP
089358960106383,DOWN
08935896012766,DOWN
089358960148936,DOWN
089358960170213,DOWN
089358960191489,DOWN
089358960212766,DOWN
089358960234043,UP
089358960255319,DOWN
089358960276596,UP
089358960297872,DOWN
089358960319149,UP
089358960340426,UP
089358960361702,UP
089358960382979,UP
089358960404255,UP
089358960425532,DOWN
089358960446809,DOWN
089358960468085,DOWN
089358960489362,DOWN
089358960510638,DOWN
089358960531915,DOWN
089358960553191,DOWN
089358960574468,DOWN
089358960595745,DOWN
089358960617021,DOWN
089358960638298,DOWN
089358960659574,DOWN
089358960680851,DOWN
089358960702128,DOWN
089358960723404,UP
089358960744681,UP
089358960765957,UP
089358960787234,UP
089358960808511,DOWN
089358960829787,DOWN
089358960851064,DOWN
08935896087234,DOWN
089358960893617,DOWN
089358960914894,DOWN
08935896093617,DOWN
089358960957447,DOWN
089358960978723,UP
0893589610,UP
0893633700,DOWN
089363370021277,DOWN
089363370042553,UP
08936337006383,UP
089363370085106,DOWN
089363370106383,DOWN
08936337012766,DOWN
089363370148936,DOWN
089363370170213,DOWN
089363370191489,DOWN
089363370212766,DOWN
089363370234043,DOWN
089363370255319,DOWN
089363370276596,DOWN
089363370297872,DOWN
089363370319149,DOWN
089363370340426,DOWN
089363370361702,UP
089363370382979,UP
089363370404255,UP
089363370425532,UP
089363370446809,UP
089363370468085,UP
089363370489362,UP
089363370510638,UP
089363370531915,UP
089363370553191,UP
089363370574468,UP
089363370595745,DOWN
089363370617021,DOWN
089363370638298,DOWN
089363370659574,DOWN
089363370680851,DOWN
089363370702128,DOWN
089363370723404,DOWN
089363370744681,UP
089363370765957,UP
089363370787234,UP
089363370808511,UP
089363370829787,DOWN
089363370851064,DOWN
08936337087234,DOWN
089363370893617,DOWN
089363370914894,DOWN
08936337093617,DOWN
089363370957447,DOWN
089363370978723,DOWN
0893633710,DOWN
0893677100,DOWN
089367710021277,DOWN
089367710042553,DOWN
08936771006383,DOWN
089367710085106,DOWN
089367710106383,DOWN
08936771012766,DOWN
089367710148936,DOWN
089367710170213,DOWN
089367710191489,DOWN
089367710212766,DOWN
089367710234043,DOWN
089367710255319,DOWN
089367710276596,DOWN
089367710297872,DOWN
089367710319149,DOWN
089367710340426,DOWN
089367710361702,DOWN
089367710382979,DOWN
089367710404255,DOWN
089367710425532,DOWN
089367710446809,DOWN
089367710468085,DOWN
089367710489362,DOWN
089367710510638,DOWN
089367710531915,DOWN
089367710553191,DOWN
089367710574468,DOWN
089367710595745,DOWN
089367710617021,DOWN
089367710638298,DOWN
089367710659574,DOWN
089367710680851,DOWN
089367710702128,DOWN
089367710723404,UP
089367710744681,UP
089367710765957,UP
089367710787234,UP
089367710808511,UP
089367710829787,UP
089367710851064,UP
08936771087234,UP
089367710893617,UP
089367710914894,UP
08936771093617,UP
089367710957447,UP
089367710978723,UP
0893677110,DOWN
0893722200,DOWN
089372220021277,DOWN
089372220042553,UP
08937222006383,DOWN
089372220085106,DOWN
089372220106383,DOWN
08937222012766,DOWN
089372220148936,DOWN
089372220170213,DOWN
089372220191489,DOWN
089372220212766,DOWN
089372220234043,DOWN
089372220255319,DOWN
089372220276596,DOWN
089372220297872,DOWN
089372220319149,UP
089372220340426,DOWN
089372220361702,DOWN
089372220382979,UP
089372220404255,DOWN
089372220425532,DOWN
089372220446809,UP
089372220468085,UP
089372220489362,UP
089372220510638,UP
089372220531915,UP
089372220553191,DOWN
089372220574468,DOWN
089372220595745,DOWN
089372220617021,DOWN
089372220638298,DOWN
089372220659574,DOWN
089372220680851,DOWN
089372220702128,DOWN
089372220723404,UP
089372220744681,UP
089372220765957,UP
089372220787234,UP
089372220808511,DOWN
089372220829787,DOWN
089372220851064,DOWN
08937222087234,DOWN
089372220893617,DOWN
089372220914894,DOWN
08937222093617,DOWN
089372220957447,DOWN
089372220978723,UP
0893722210,UP
0893766300,UP
089376630021277,UP
089376630042553,UP
08937663006383,UP
089376630085106,DOWN
089376630106383,DOWN
08937663012766,DOWN
089376630148936,DOWN
089376630170213,DOWN
089376630191489,DOWN
089376630212766,DOWN
089376630234043,UP
089376630255319,UP
089376630276596,UP
089376630297872,DOWN
089376630319149,UP
089376630340426,UP
089376630361702,UP
089376630382979,UP
089376630404255,UP
089376630425532,UP
089376630446809,UP
089376630468085,UP
089376630489362,UP
089376630510638,UP
089376630531915,UP
089376630553191,UP
089376630574468,UP
089376630595745,UP
089376630617021,UP
089376630638298,UP
089376630659574,UP
089376630680851,UP
089376630702128,UP
089376630723404,UP
089376630744681,UP
089376630765957,UP
089376630787234,UP
089376630808511,UP
089376630829787,UP
089376630851064,UP
08937663087234,DOWN
089376630893617,DOWN
089376630914894,DOWN
08937663093617,DOWN
089376630957447,DOWN
089376630978723,DOWN
0893766310,DOWN
089381400,DOWN
08938140021277,DOWN
08938140042553,UP
0893814006383,DOWN
08938140085106,DOWN
08938140106383,DOWN
0893814012766,DOWN
08938140148936,DOWN
08938140170213,DOWN
08938140191489,DOWN
08938140212766,DOWN
08938140234043,DOWN
08938140255319,DOWN
08938140276596,DOWN
08938140297872,DOWN
08938140319149,DOWN
08938140340426,UP
08938140361702,UP
08938140382979,UP
08938140404255,UP
08938140425532,UP
08938140446809,UP
08938140468085,UP
08938140489362,UP
08938140510638,UP
08938140531915,UP
08938140553191,UP
08938140574468,UP
08938140595745,DOWN
08938140617021,DOWN
08938140638298,DOWN
08938140659574,DOWN
08938140680851,DOWN
08938140702128,DOWN
08938140723404,UP
08938140744681,UP
08938140765957,UP
08938140787234,UP
08938140808511,UP
08938140829787,UP
08938140851064,UP
0893814087234,UP
08938140893617,DOWN
08938140914894,DOWN
0893814093617,DOWN
08938140957447,DOWN
08938140978723,DOWN
089381410,DOWN
0893854500,DOWN
089385450021277,DOWN
089385450042553,UP
08938545006383,DOWN
089385450085106,DOWN
089385450106383,DOWN
08938545012766,DOWN
089385450148936,DOWN
089385450170213,DOWN
089385450191489,DOWN
089385450212766,DOWN
089385450234043,DOWN
089385450255319,DOWN
089385450276596,UP
089385450297872,DOWN
089385450319149,UP
089385450340426,UP
089385450361702,UP
089385450382979,UP
089385450404255,UP
089385450425532,UP
089385450446809,UP
089385450468085,UP
089385450489362,UP
089385450510638,UP
089385450531915,UP
089385450553191,UP
089385450574468,UP
089385450595745,UP
089385450617021,UP
089385450638298,UP
089385450659574,UP
089385450680851,UP
089385450702128,UP
089385450723404,UP
089385450744681,UP
089385450765957,UP
089385450787234,UP
089385450808511,UP
089385450829787,UP
089385450851064,UP
08938545087234,UP
089385450893617,UP
089385450914894,DOWN
08938545093617,DOWN
089385450957447,DOWN
089385450978723,UP
0893854510,DOWN
0893899600,DOWN
089389960021277,UP
089389960042553,UP
08938996006383,UP
089389960085106,DOWN
089389960106383,DOWN
08938996012766,DOWN
089389960148936,DOWN
089389960170213,DOWN
089389960191489,DOWN
089389960212766,DOWN
089389960234043,DOWN
089389960255319,DOWN
089389960276596,UP
089389960297872,DOWN
089389960319149,DOWN
089389960340426,UP
089389960361702,UP
089389960382979,UP
089389960404255,UP
089389960425532,UP
089389960446809,UP
089389960468085,UP
089389960489362,UP
089389960510638,UP
089389960531915,UP
089389960553191,UP
089389960574468,UP
089389960595745,UP
089389960617021,DOWN
089389960638298,DOWN
089389960659574,DOWN
089389960680851,DOWN
089389960702128,DOWN
089389960723404,DOWN
089389960744681,DOWN
089389960765957,DOWN
089389960787234,DOWN
089389960808511,DOWN
089389960829787,DOWN
089389960851064,DOWN
08938996087234,DOWN
089389960893617,DOWN
089389960914894,DOWN
08938996093617,DOWN
089389960957447,DOWN
089389960978723,DOWN
0893899610,DOWN
0893943700,DOWN
089394370021277,DOWN
089394370042553,DOWN
08939437006383,DOWN
089394370085106,DOWN
089394370106383,DOWN
08939437012766,DOWN
089394370148936,DOWN
089394370170213,DOWN
089394370191489,DOWN
089394370212766,DOWN
089394370234043,DOWN
089394370255319,DOWN
089394370276596,DOWN
089394370297872,DOWN
089394370319149,DOWN
089394370340426,DOWN
089394370361702,DOWN
089394370382979,UP
089394370404255,UP
089394370425532,UP
089394370446809,DOWN
089394370468085,DOWN
089394370489362,DOWN
089394370510638,DOWN
089394370531915,DOWN
089394370553191,DOWN
089394370574468,DOWN
089394370595745,DOWN
089394370617021,DOWN
089394370638298,DOWN
089394370659574,DOWN
089394370680851,DOWN
089394370702128,DOWN
089394370723404,DOWN
089394370744681,UP
089394370765957,UP
089394370787234,UP
089394370808511,UP
089394370829787,UP
089394370851064,UP
08939437087234,UP
089394370893617,UP
089394370914894,UP
08939437093617,DOWN
089394370957447,DOWN
089394370978723,UP
0893943710,DOWN
0893987100,DOWN
089398710021277,DOWN
089398710042553,DOWN
08939871006383,DOWN
089398710085106,DOWN
089398710106383,DOWN
08939871012766,DOWN
089398710148936,DOWN
089398710170213,DOWN
089398710191489,DOWN
089398710212766,DOWN
089398710234043,DOWN
089398710255319,DOWN
089398710276596,DOWN
089398710297872,DOWN
089398710319149,DOWN
089398710340426,DOWN
089398710361702,UP
089398710382979,UP
089398710404255,UP
089398710425532,UP
089398710446809,UP
089398710468085,UP
089398710489362,DOWN
089398710510638,DOWN
089398710531915,DOWN
089398710553191,DOWN
089398710574468,DOWN
089398710595745,DOWN
089398710617021,DOWN
089398710638298,DOWN
089398710659574,DOWN
089398710680851,DOWN
089398710702128,DOWN
089398710723404,UP
089398710744681,UP
089398710765957,UP
089398710787234,UP
089398710808511,UP
089398710829787,UP
089398710851064,UP
08939871087234,UP
089398710893617,UP
089398710914894,UP
08939871093617,UP
089398710957447,UP
089398710978723,UP
0893987110,UP
0894031200,DOWN
089403120021277,UP
089403120042553,UP
08940312006383,UP
089403120085106,UP
089403120106383,DOWN
08940312012766,DOWN
089403120148936,DOWN
089403120170213,DOWN
089403120191489,DOWN
089403120212766,DOWN
089403120234043,DOWN
089403120255319,UP
089403120276596,UP
089403120297872,DOWN
089403120319149,UP
089403120340426,UP
089403120361702,UP
089403120382979,UP
089403120404255,UP
089403120425532,UP
089403120446809,UP
089403120468085,UP
089403120489362,UP
089403120510638,UP
089403120531915,UP
089403120553191,UP
089403120574468,UP
089403120595745,UP
089403120617021,UP
089403120638298,UP
089403120659574,UP
089403120680851,UP
089403120702128,UP
089403120723404,UP
089403120744681,UP
089403120765957,UP
089403120787234,UP
089403120808511,UP
089403120829787,UP
089403120851064,UP
08940312087234,DOWN
089403120893617,DOWN
089403120914894,DOWN
08940312093617,DOWN
089403120957447,DOWN
089403120978723,UP
0894031210,UP
0894075300,DOWN
089407530021277,DOWN
089407530042553,UP
08940753006383,UP
089407530085106,DOWN
089407530106383,DOWN
08940753012766,DOWN
089407530148936,DOWN
089407530170213,DOWN
089407530191489,DOWN
089407530212766,DOWN
089407530234043,DOWN
089407530255319,DOWN
089407530276596,DOWN
089407530297872,DOWN
089407530319149,DOWN
089407530340426,UP
089407530361702,UP
089407530382979,UP
089407530404255,UP
089407530425532,UP
089407530446809,UP
089407530468085,DOWN
089407530489362,DOWN
089407530510638,DOWN
089407530531915,DOWN
089407530553191,DOWN
089407530574468,DOWN
089407530595745,DOWN
089407530617021,DOWN
089407530638298,DOWN
089407530659574,DOWN
089407530680851,DOWN
089407530702128,DOWN
089407530723404,UP
089407530744681,UP
089407530765957,UP
089407530787234,UP
089407530808511,UP
089407530829787,UP
089407530851064,UP
08940753087234,UP
089407530893617,DOWN
089407530914894,DOWN
08940753093617,DOWN
089407530957447,DOWN
089407530978723,UP
0894075310,UP
089412400,UP
08941240021277,UP
08941240042553,UP
0894124006383,UP
08941240085106,UP
08941240106383,DOWN
0894124012766,DOWN
08941240148936,DOWN
08941240170213,DOWN
08941240191489,DOWN
08941240212766,DOWN
08941240234043,DOWN
08941240255319,DOWN
08941240276596,DOWN
08941240297872,DOWN
08941240319149,DOWN
08941240340426,DOWN
08941240361702,UP
08941240382979,UP
08941240404255,UP
08941240425532,UP
08941240446809,DOWN
08941240468085,DOWN
08941240489362,DOWN
08941240510638,DOWN
08941240531915,DOWN
08941240553191,DOWN
08941240574468,DOWN
08941240595745,DOWN
08941240617021,DOWN
08941240638298,DOWN
08941240659574,DOWN
08941240680851,DOWN
08941240702128,DOWN
08941240723404,DOWN
08941240744681,UP
08941240765957,UP
08941240787234,UP
08941240808511,DOWN
08941240829787,DOWN
08941240851064,DOWN
0894124087234,DOWN
08941240893617,DOWN
08941240914894,DOWN
0894124093617,DOWN
08941240957447,DOWN
08941240978723,DOWN
089412410,DOWN
0894164500,UP
089416450021277,DOWN
089416450042553,UP
08941645006383,UP
089416450085106,DOWN
089416450106383,DOWN
08941645012766,DOWN
089416450148936,DOWN
089416450170213,DOWN
089416450191489,DOWN
089416450212766,DOWN
089416450234043,DOWN
089416450255319,DOWN
089416450276596,DOWN
089416450297872,DOWN
089416450319149,UP
089416450340426,UP
089416450361702,UP
089416450382979,UP
089416450404255,UP
089416450425532,UP
089416450446809,UP
089416450468085,UP
089416450489362,UP
089416450510638,UP
089416450531915,DOWN
089416450553191,DOWN
089416450574468,DOWN
089416450595745,DOWN
089416450617021,DOWN
089416450638298,DOWN
089416450659574,DOWN
089416450680851,DOWN
089416450702128,DOWN
089416450723404,DOWN
089416450744681,UP
089416450765957,UP
089416450787234,UP
089416450808511,UP
089416450829787,UP
089416450851064,UP
08941645087234,UP
089416450893617,DOWN
089416450914894,DOWN
08941645093617,DOWN
089416450957447,DOWN
089416450978723,UP
0894164510,DOWN
0894208600,DOWN
089420860021277,DOWN
089420860042553,DOWN
08942086006383,DOWN
089420860085106,DOWN
089420860106383,DOWN
08942086012766,DOWN
089420860148936,DOWN
089420860170213,DOWN
089420860191489,DOWN
089420860212766,DOWN
089420860234043,DOWN
089420860255319,DOWN
089420860276596,UP
089420860297872,DOWN
089420860319149,UP
089420860340426,UP
089420860361702,UP
089420860382979,UP
089420860404255,UP
089420860425532,UP
089420860446809,UP
089420860468085,UP
089420860489362,UP
089420860510638,UP
089420860531915,UP
089420860553191,UP
089420860574468,DOWN
089420860595745,DOWN
089420860617021,DOWN
089420860638298,DOWN
089420860659574,DOWN
089420860680851,DOWN
089420860702128,UP
089420860723404,UP
089420860744681,UP
089420860765957,UP
089420860787234,UP
089420860808511,UP
089420860829787,DOWN
089420860851064,DOWN
08942086087234,DOWN
089420860893617,DOWN
089420860914894,DOWN
08942086093617,DOWN
089420860957447,DOWN
089420860978723,DOWN
0894208610,DOWN
0894252700,UP
089425270021277,UP
089425270042553,UP
08942527006383,UP
089425270085106,DOWN
089425270106383,DOWN
08942527012766,DOWN
089425270148936,DOWN
089425270170213,DOWN
089425270191489,DOWN
089425270212766,DOWN
089425270234043,DOWN
089425270255319,DOWN
089425270276596,DOWN
089425270297872,DOWN
089425270319149,DOWN
089425270340426,UP
089425270361702,UP
089425270382979,UP
089425270404255,UP
089425270425532,UP
089425270446809,UP
089425270468085,UP
089425270489362,UP
089425270510638,UP
089425270531915,UP
089425270553191,UP
089425270574468,UP
089425270595745,UP
089425270617021,UP
089425270638298,UP
089425270659574,UP
089425270680851,UP
089425270702128,UP
089425270723404,UP
089425270744681,UP
089425270765957,UP
089425270787234,UP
089425270808511,UP
089425270829787,UP
089425270851064,UP
08942527087234,UP
089425270893617,DOWN
089425270914894,DOWN
08942527093617,DOWN
089425270957447,DOWN
089425270978723,DOWN
0894252710,DOWN
0894297100,DOWN
089429710021277,DOWN
089429710042553,DOWN
08942971006383,DOWN
089429710085106,DOWN
089429710106383,DOWN
08942971012766,DOWN
089429710148936,DOWN
089429710170213,DOWN
089429710191489,DOWN
089429710212766,DOWN
089429710234043,DOWN
089429710255319,DOWN
089429710276596,DOWN
089429710297872,DOWN
089429710319149,DOWN
089429710340426,DOWN
089429710361702,UP
089429710382979,UP
089429710404255,UP
089429710425532,UP
089429710446809,UP
089429710468085,UP
089429710489362,UP
089429710510638,UP
089429710531915,DOWN
089429710553191,DOWN
089429710574468,DOWN
089429710595745,DOWN
089429710617021,DOWN
089429710638298,DOWN
089429710659574,DOWN
089429710680851,DOWN
089429710702128,UP
089429710723404,UP
089429710744681,UP
089429710765957,UP
089429710787234,UP
089429710808511,UP
089429710829787,UP
089429710851064,UP
08942971087234,UP
089429710893617,UP
089429710914894,UP
08942971093617,UP
089429710957447,UP
089429710978723,UP
0894297110,DOWN
0894341200,DOWN
089434120021277,DOWN
089434120042553,DOWN
08943412006383,UP
089434120085106,DOWN
089434120106383,DOWN
08943412012766,DOWN
089434120148936,DOWN
089434120170213,DOWN
089434120191489,DOWN
089434120212766,DOWN
089434120234043,DOWN
089434120255319,DOWN
089434120276596,UP
089434120297872,DOWN
089434120319149,UP
089434120340426,UP
089434120361702,UP
089434120382979,UP
089434120404255,UP
089434120425532,UP
089434120446809,UP
089434120468085,UP
089434120489362,UP
089434120510638,UP
089434120531915,UP
089434120553191,UP
089434120574468,UP
089434120595745,UP
089434120617021,UP
089434120638298,UP
089434120659574,UP
089434120680851,UP
089434120702128,UP
089434120723404,UP
089434120744681,UP
089434120765957,UP
089434120787234,UP
089434120808511,UP
089434120829787,DOWN
089434120851064,DOWN
08943412087234,DOWN
089434120893617,DOWN
089434120914894,DOWN
08943412093617,DOWN
089434120957447,DOWN
089434120978723,UP
0894341210,DOWN
0894385300,DOWN
089438530021277,DOWN
089438530042553,UP
08943853006383,DOWN
089438530085106,DOWN
089438530106383,DOWN
08943853012766,DOWN
089438530148936,DOWN
089438530170213,DOWN
089438530191489,DOWN
089438530212766,DOWN
089438530234043,DOWN
089438530255319,DOWN
089438530276596,DOWN
089438530297872,DOWN
089438530319149,DOWN
089438530340426,DOWN
089438530361702,DOWN
089438530382979,UP
089438530404255,UP
089438530425532,UP
089438530446809,DOWN
089438530468085,DOWN
089438530489362,DOWN
089438530510638,DOWN
089438530531915,DOWN
089438530553191,DOWN
089438530574468,DOWN
089438530595745,DOWN
089438530617021,DOWN
089438530638298,DOWN
089438530659574,DOWN
089438530680851,UP
089438530702128,UP
089438530723404,UP
089438530744681,UP
089438530765957,UP
089438530787234,UP
089438530808511,UP
089438530829787,UP
089438530851064,UP
08943853087234,UP
089438530893617,DOWN
089438530914894,DOWN
08943853093617,DOWN
089438530957447,DOWN
089438530978723,DOWN
0894385310,DOWN
0894429400,DOWN
089442940021277,DOWN
089442940042553,DOWN
08944294006383,DOWN
089442940085106,DOWN
089442940106383,DOWN
08944294012766,DOWN
089442940148936,DOWN
089442940170213,DOWN
089442940191489,DOWN
089442940212766,DOWN
089442940234043,DOWN
089442940255319,DOWN
089442940276596,UP
089442940297872,DOWN
089442940319149,UP
089442940340426,UP
089442940361702,UP
089442940382979,UP
089442940404255,DOWN
089442940425532,UP
089442940446809,DOWN
089442940468085,DOWN
089442940489362,DOWN
089442940510638,DOWN
089442940531915,DOWN
089442940553191,DOWN
089442940574468,DOWN
089442940595745,DOWN
089442940617021,DOWN
089442940638298,DOWN
089442940659574,DOWN
089442940680851,DOWN
089442940702128,DOWN
089442940723404,UP
089442940744681,UP
089442940765957,UP
089442940787234,UP
089442940808511,UP
089442940829787,UP
089442940851064,UP
08944294087234,UP
089442940893617,DOWN
089442940914894,DOWN
08944294093617,DOWN
089442940957447,DOWN
089442940978723,UP
0894429410,UP
0894474500,DOWN
089447450021277,DOWN
089447450042553,UP
08944745006383,DOWN
089447450085106,UP
089447450106383,UP
08944745012766,DOWN
089447450148936,DOWN
089447450170213,DOWN
089447450191489,DOWN
089447450212766,DOWN
089447450234043,DOWN
089447450255319,DOWN
089447450276596,UP
089447450297872,UP
089447450319149,UP
